duration_ms,danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo,top100
232000,0.75,0.4,-10,0.07,0.22,0.09,0.05,95,1
232000,0.75,0.68,-5,0.06,0.09,0.13,0.58,96,1
232000,0.7,0.63,-5,0.06,0.06,0.09,0.55,97,1
232000,0.67,0.48,-6,0.04,0.33,0.1,0.24,97,1
232000,0.66,0.73,-7,0.04,0,0.05,0.67,104,1
232000,0.561,0.651,-2.725,0.031,0.322,0.1,0.162,105.047,0
232000,0.53,0.58,-9,0.03,0.03,0.42,0.14,106,1
232000,0.53,0.57,-7,0.11,0.11,0.26,0.27,116,1
232000,0.73,0.81,-7,0.08,0.03,0.06,0.25,116,1
232000,0.55,0.652,-7.418,0.0499,0.0375,0.11,0.16,119.918,0
232000,0.67,0.88,-5,0.04,0.03,0.14,0.27,126,1
232000,0.65,0.94,-3,0.08,0.02,0.07,0.7,129,1
232000,0.588,0.178,-17.502,0.0489,0.877,0.107,0.358,129.763,0
232000,0.433,0.152,-13.384,0.0369,0.727,0.107,0.0974,129.792,0
232000,0.57,0.78,-6,0.06,0.08,0.08,0.34,140,1
232000,0.462,0.857,-3.523,0.0342,0.0262,0.125,0.0692,149.998,0
232000,0.641,0.943,-6.254,0.264,0.0351,0.328,0.718,171.811,0
232000,0.73,0.583,-7.614,0.193,0.362,0.232,0.638,174.201,0
232000,0.439,0.992,-2.015,0.307,0.104,0.0964,0.232,179.945,0
232007,0.646,0.452,-8.152,0.0307,0.723,0.117,0.266,94.566,0
232013,0.867,0.85,-3.794,0.0434,0.349,0.0471,0.967,110.045,0
232013,0.562,0.436,-10.015,0.0322,0.391,0.359,0.329,113.958,0
232013,0.625,0.399,-12.705,0.0288,0.423,0.412,0.388,130.298,0
232013,0.551,0.574,-6.265,0.0263,0.0203,0.186,0.308,143.734,0
232017,0.613,0.306,-11.65,0.154,0.943,0.176,0.284,122.915,0
232019,0.808,0.697,-5.899,0.241,0.041,0.0546,0.554,95.06,0
232020,0.737,0.501,-8.27,0.0751,0.0307,0.228,0.381,97.688,0
232020,0.794,0.525,-9.02,0.0928,0.297,0.305,0.92,160.113,0
232026,0.774,0.445,-8.448,0.0283,0.502,0.108,0.771,134.116,0
232026,0.559,0.575,-5.225,0.0248,0.231,0.122,0.38,140.064,0
232026,0.527,0.242,-13.546,0.0313,0.939,0.114,0.112,143.848,0
232026,0.454,0.538,-7.838,0.0303,0.0907,0.11,0.457,164.975,0
232040,0.608,0.689,-4.846,0.0299,0.175,0.231,0.523,80.009,0
232040,0.647,0.681,-5.387,0.028,0.0346,0.283,0.761,101.982,0
232040,0.403,0.217,-10.364,0.0309,0.921,0.0999,0.125,109.857,0
232040,0.435,0.202,-12.908,0.0299,0.787,0.106,0.435,138.057,0
232041,0.5,0.912,-5.725,0.0635,0.00181,0.152,0.312,139.865,0
232048,0.88,0.575,-6.091,0.163,0.415,0.109,0.671,120.031,0
232053,0.591,0.959,-3.074,0.164,0.00343,0.068,0.426,130.017,0
232062,0.426,0.536,-8.63,0.0393,0.717,0.162,0.211,79.99,0
232063,0.463,0.505,-7.455,0.0647,0.307,0.081,0.41,149.92,0
232066,0.639,0.594,-6.497,0.0347,0.131,0.119,0.378,80.034,0
232066,0.547,0.563,-7.763,0.0349,0.719,0.116,0.605,117.526,0
232066,0.56,0.846,-6.816,0.0412,0.000647,0.0769,0.477,129.985,0
232066,0.541,0.677,-6.211,0.0271,0.0244,0.0854,0.237,131.922,0
232066,0.522,0.751,-5.46,0.0435,0.000491,0.158,0.605,139.51,0
232066,0.362,0.168,-11.008,0.0319,0.836,0.0939,0.147,140.249,0
232066,0.483,0.941,-3.598,0.0575,0.000526,0.31,0.503,156.033,0
232081,0.736,0.672,-5.877,0.113,0.435,0.132,0.616,80.039,0
232086,0.423,0.625,-4.573,0.038,0.453,0.656,0.494,96.107,0
232093,0.517,0.397,-14.094,0.0394,0.0817,0.353,0.17,83.773,0
232093,0.42,0.941,-3.35,0.0549,2.25E-06,0.468,0.223,125.014,0
232106,0.743,0.446,-7.807,0.0683,0.0039,0.337,0.278,123.596,0
232114,0.526,0.918,-3.499,0.092,0.00664,0.111,0.502,174.924,0
232120,0.52,0.626,-5.405,0.0288,0.623,0.723,0.495,93.007,0
232120,0.678,0.984,-1.501,0.0747,0.0601,0.125,0.844,96.989,0
232120,0.643,0.325,-15.537,0.0296,0.794,0.133,0.231,112.063,0
232120,0.606,0.733,-8.614,0.0742,0.0103,0.0952,0.572,153.1,0
232129,0.405,0.808,-3.867,0.0355,0.18,0.133,0.32,122.043,0
232131,0.724,0.819,-6.109,0.0476,0.00835,0.213,0.581,121.968,0
232133,0.49,0.746,-4.951,0.0405,0.0121,0.0624,0.331,81.848,0
232133,0.48,0.887,-4.91,0.0319,0.147,0.33,0.69,92.971,0
232133,0.6,0.994,-2.718,0.161,0.21,0.236,0.435,98.081,0
232133,0.534,0.386,-18.752,0.166,0.811,0.696,0.837,117.575,0
232133,0.621,0.53,-10.788,0.0367,0.102,0.239,0.768,119.044,0
232133,0.621,0.403,-8.211,0.0359,0.581,0.114,0.634,145.523,0
232138,0.474,0.801,-5.418,0.185,0.0498,0.108,0.295,133.885,0
232142,0.382,0.688,-4.767,0.0401,0.464,0.0857,0.468,83.227,0
232146,0.427,0.201,-13.044,0.0317,0.745,0.109,0.0668,105.218,0
232146,0.575,0.898,-4.158,0.0446,0.256,0.88,0.619,109.963,0
232146,0.647,0.939,-2.873,0.0822,0.000923,0.0839,0.742,125.995,0
232150,0.564,0.451,-8.226,0.0269,0.687,0.206,0.743,90.005,0
232150,0.751,0.719,-5.198,0.0373,0.142,0.148,0.437,98.01,0
232154,0.558,0.473,-8.697,0.0377,0.688,0.202,0.938,133.199,0
232155,0.786,0.357,-7.735,0.0372,0.0695,0.11,0.524,108.946,0
232158,0.565,0.988,-1.448,0.145,0.00664,0.0935,0.0316,150.05,0
232160,0.715,0.5,-13.326,0.029,0.109,0.0991,0.653,115.625,0
232163,0.581,0.498,-11.586,0.0369,0.943,0.129,0.524,106.032,0
232164,0.22,0.433,-9.075,0.0323,0.715,0.129,0.22,80.004,0
232173,0.454,0.592,-6.502,0.0386,0.0365,0.28,0.129,74.967,0
232173,0.615,0.441,-9.684,0.024,0.708,0.0883,0.221,92.059,0
232173,0.709,0.829,-5.817,0.245,0.0698,0.561,0.654,137.954,0
232173,0.537,0.656,-5.863,0.0411,0.0458,0.112,0.45,141.873,0
232174,0.335,0.0615,-30.169,0.0435,0.995,0.109,0.0352,96.309,0
232176,0.703,0.795,-3.447,0.247,0.549,0.78,0.693,93.001,0
232178,0.849,0.378,-11.972,0.0455,0.324,0.293,0.229,116.998,0
232186,0.698,0.633,-4.946,0.0597,0.0605,0.0926,0.552,96.924,0
232186,0.73,0.979,-2.843,0.0566,0.174,0.204,0.783,133.942,0
232195,0.686,0.574,-8.868,0.0272,0.0706,0.0894,0.545,123,0
232200,0.185,0.00467,-37.829,0.0501,0.857,0.143,0.0383,95.036,0
232200,0.258,0.747,-4.857,0.0417,0.00689,0.37,0.321,120.619,0
232200,0.776,0.559,-8.375,0.103,0.11,0.0671,0.758,122.242,0
232205,0.561,0.861,-5.088,0.0412,0.00786,0.117,0.234,123.009,0
232208,0.601,0.0847,-17.406,0.0327,0.991,0.109,0.114,125.731,0
232211,0.847,0.934,-5.381,0.0442,0.00783,0.0797,0.863,126.035,0
232213,0.539,0.307,-13.957,0.0267,0.361,0.114,0.131,80.141,0
232213,0.648,0.89,-3.982,0.0523,0.0294,0.116,0.321,125.953,0
232221,0.301,0.198,-18.721,0.0314,0.889,0.104,0.04,136.903,0
232224,0.65,0.734,-6.286,0.0527,0.761,0.559,0.636,129.864,0
232226,0.606,0.949,-2.749,0.0414,0.015,0.109,0.436,120.031,0
232226,0.0819,0.0479,-26.058,0.0476,0.851,0.115,0.0395,171.892,0
232240,0.5,0.778,-5.025,0.0742,0.0422,0.116,0.514,75.145,0
232240,0.598,0.808,-5.209,0.0388,0.00304,0.147,0.288,128.025,0
232240,0.632,0.85,-7.382,0.0444,0.00459,0.126,0.663,137.13,0
232245,0.594,0.92,-6.399,0.0509,0.035,0.22,0.0356,121.97,0
232253,0.571,0.693,-8.234,0.0545,0.00536,0.173,0.393,168.169,0
232255,0.888,0.923,-3.516,0.137,0.117,0.0522,0.945,125.985,0
232258,0.594,0.824,-8.895,0.0437,0.000961,0.161,0.0593,123.997,0
232258,0.824,0.543,-8.667,0.209,0.101,0.178,0.548,124.018,0
232258,0.535,0.943,-2.758,0.0447,0.00131,0.137,0.0995,155.046,0
232266,0.415,0.816,-3.831,0.0333,0.0299,0.129,0.264,136.017,0
232271,0.678,0.649,-8.305,0.0414,0.0297,0.222,0.479,104.959,0
232278,0.556,0.714,-5.973,0.0614,0.452,0.983,0.696,147.57,0
232280,0.552,0.692,-6.83,0.055,0.322,0.771,0.446,80.005,0
232280,0.511,0.943,-4.934,0.0537,0.00135,0.187,0.531,127.283,0
232280,0.348,0.386,-8.52,0.0284,0.399,0.0706,0.334,131.437,0
232285,0.653,0.7,-5.161,0.0579,0.0221,0.0675,0.454,139.771,0
232293,0.389,0.686,-6.076,0.0428,0.828,0.635,0.526,147.904,0
232306,0.601,0.251,-17.626,0.0348,0.118,0.115,0.27,116.49,0
232306,0.3,0.312,-12.083,0.0294,0.209,0.497,0.203,149.921,0
232307,0.276,0.0151,-29.834,0.0611,0.973,0.0783,0.12,102.437,0
232315,0.47,0.747,-6.162,0.0509,0.124,0.0826,0.187,139.934,0
232318,0.275,0.954,-5.091,0.098,0.0037,0.975,0.259,85.647,0
232320,0.672,0.875,-3.728,0.0378,0.0136,0.279,0.676,118.014,0
232320,0.419,0.938,-3.12,0.0837,0.000683,0.114,0.333,160.151,0
232320,0.454,0.284,-14.067,0.0312,0.696,0.103,0.422,168.169,0
232333,0.668,0.939,-4.824,0.206,0.466,0.0716,0.687,74.996,0
232333,0.535,0.793,-8.073,0.0518,0.0409,0.487,0.558,131.798,0
232338,0.404,0.988,-1.756,0.193,0.00139,0.125,0.38,185.051,0
232350,0.562,0.655,-9.207,0.0514,0.0159,0.122,0.398,129.929,0
232351,0.638,0.995,-0.587,0.264,0.214,0.599,0.604,100.053,0
232357,0.647,0.386,-10.388,0.0571,0.67,0.146,0.491,80.833,0
232369,0.551,0.308,-10.455,0.0347,0.922,0.109,0.536,101.146,0
232379,0.608,0.912,-6.612,0.0347,0.0186,0.187,0.148,123.921,0
232379,0.492,0.656,-7.361,0.0365,0.0832,0.202,0.358,147.948,0
232385,0.885,0.83,-2.963,0.219,0.0266,0.0853,0.225,126.003,0
232386,0.672,0.679,-9.679,0.0398,0.0209,0.142,0.22,109.967,0
232386,0.391,0.871,-3.196,0.0397,8.25E-05,0.137,0.552,172.184,0
232391,0.693,0.964,-5.253,0.2,0.00123,0.142,0.621,150.796,0
232400,0.578,0.949,-5.297,0.0462,0.362,0.621,0.96,106.703,0
232400,0.746,0.729,-7.786,0.0459,0.000593,0.31,0.377,126.051,0
232400,0.627,0.802,-8.432,0.0348,0.197,0.404,0.867,126.283,0
232405,0.613,0.394,-10.175,0.0476,0.809,0.945,0.633,95.597,0
232413,0.712,0.613,-5.67,0.0305,0.0297,0.0513,0.613,109.052,0
232426,0.788,0.885,-4.927,0.185,0.123,0.0458,0.783,92.925,0
232426,0.288,0.898,-5.204,0.0663,0.00176,0.313,0.53,124.698,0
232440,0.45,0.814,-8.855,0.0503,0.00043,0.0633,0.561,140.143,0
232453,0.645,0.792,-7.34,0.036,0.0562,0.119,0.666,90.565,0
232453,0.485,0.44,-8.508,0.401,0.601,0.118,0.52,128.061,0
232453,0.244,0.955,-3.111,0.131,0.000932,0.139,0.461,161.811,0
232464,0.485,0.663,-5.759,0.0338,0.0686,0.129,0.38,142.921,0
232466,0.491,0.851,-4.216,0.0349,0.000422,0.116,0.247,107.978,0
232466,0.58,0.863,-5.024,0.0312,0.0021,0.055,0.729,122.777,0
232466,0.578,0.764,-7.997,0.0294,0.08,0.291,0.722,124.417,0
232489,0.522,0.253,-13.093,0.0346,0.897,0.131,0.523,159.843,0
232493,0.373,0.434,-9.361,0.0449,0.193,0.134,0.0793,130.702,0
232493,0.459,0.889,-6.083,0.0582,0.0226,0.129,0.565,143.116,0
232500,0.446,0.622,-6.197,0.039,0.657,0.108,0.343,100.193,0
232500,0.656,0.349,-6.841,0.0289,0.784,0.138,0.289,118.026,0
232500,0.498,0.12,-17.721,0.0487,0.851,0.171,0.338,121.187,0
232500,0.588,0.872,-7.133,0.0892,0.000591,0.12,0.119,127.996,0
232500,0.726,0.855,-7.386,0.0418,0.00858,0.163,0.566,128.01,0
232500,0.539,0.913,-4.765,0.0462,0.000188,0.113,0.56,135.922,0
232500,0.519,0.568,-9.551,0.155,0.211,0.0912,0.707,159.988,0
232500,0.552,0.516,-7.319,0.0478,0.802,0.379,0.568,172.155,0
232500,0.436,0.977,-0.562,0.217,0.000207,0.12,0.335,174.086,0
232503,0.158,0.398,-27.764,0.0499,0.913,0.405,1.00E-05,80.071,0
232505,0.688,0.701,-7.505,0.0298,0.06,0.271,0.385,110.019,0
232506,0.757,0.78,-5.038,0.319,0.0811,0.113,0.59,97.917,0
232506,0.734,0.554,-8.162,0.0364,0.107,0.0767,0.38,114.02,0
232506,0.609,0.762,-5.118,0.0592,0.00478,0.0723,0.607,154.944,0
232506,0.761,0.461,-8.466,0.119,0.252,0.0248,0.795,165.222,0
232509,0.618,0.535,-6.941,0.0421,0.00115,0.377,0.154,128.022,0
232513,0.516,0.409,-11.925,0.0566,0.718,0.35,0.731,179.852,0
232513,0.493,0.404,-11.628,0.0394,0.75,0.366,0.82,179.992,0
232513,0.502,0.425,-12.018,0.0413,0.664,0.364,0.72,180.2,0
232514,0.829,0.882,-3.965,0.0669,0.0336,0.067,0.502,128.021,0
232520,0.674,0.739,-8.152,0.0298,0.0709,0.334,0.356,133.967,0
232533,0.612,0.89,-4.827,0.0377,0.0167,0.0689,0.712,95.029,0
232533,0.656,0.291,-10.572,0.0293,0.872,0.114,0.298,103.971,0
232533,0.493,0.586,-13.916,0.046,0.0202,0.102,0.656,113.618,0
232533,0.484,0.545,-6.607,0.0485,0.2,0.188,0.575,114.989,0
232533,0.543,0.947,-4.484,0.0587,0.011,0.9,0.685,123.963,0
232533,0.487,0.65,-5.195,0.0253,0.191,0.0933,0.456,151.964,0
232533,0.462,0.946,-3.945,0.0749,0.000203,0.158,0.498,161.91,0
232542,0.701,0.748,-8.013,0.0378,0.0768,0.178,0.787,91.986,0
232546,0.788,0.805,-9.799,0.271,0.238,0.0184,0.669,110.908,0
232546,0.459,0.522,-9.783,0.0351,0.345,0.107,0.706,135.65,0
232546,0.302,0.735,-8.012,0.116,0.746,0.892,0.583,146.185,0
232549,0.814,0.813,-3.023,0.0561,0.03,0.255,0.839,79.997,0
232549,0.54,0.461,-9.427,0.0341,0.236,0.0865,0.107,89.995,0
232557,0.552,0.741,-6.96,0.0359,0.638,0.387,0.852,85.954,0
232557,0.36,0.111,-23.135,0.0358,0.977,0.0825,0.0998,119.186,0
232560,0.785,0.835,-6.811,0.0356,0.26,0.061,0.681,112.99,0
232560,0.563,0.894,-5.675,0.0333,0.00347,0.226,0.59,147.563,0
232571,0.532,0.978,-4.966,0.0474,0.145,0.45,0.311,120.013,0
232571,0.618,0.703,-2.33,0.0535,0.706,0.164,0.486,135.957,0
232573,0.492,0.48,-15.367,0.0442,0.482,0.716,0.0834,79.997,0
232586,0.383,0.465,-8.705,0.029,0.00171,0.278,0.553,103.813,0
232600,0.425,0.938,-2.824,0.0776,0.00117,0.133,0.28,157.444,0
232608,0.733,0.669,-7.964,0.0524,0.166,0.101,0.361,138.014,0
232613,0.535,0.364,-11.349,0.0328,0.948,0.334,0.0956,120.033,0
232615,0.514,0.476,-7.979,0.0359,0.283,0.107,0.125,129.964,0
232616,0.531,0.449,-9.599,0.0421,0.574,0.142,0.346,120.619,0
232616,0.817,0.713,-5.95,0.0371,0.187,0.11,0.417,134.024,0
232617,0.59,0.382,-11.039,0.0296,0.817,0.116,0.287,98.029,0
232618,0.519,0.894,-3.993,0.077,0.00238,0.115,0.288,119.989,0
232625,0.574,0.298,-12.637,0.0263,0.902,0.107,0.301,80.017,0
232630,0.319,0.257,-13.782,0.0328,0.786,0.109,0.063,77.015,0
232631,0.46,0.996,-1.172,0.327,0.00304,0.335,0.36,175.123,0
232637,0.597,0.96,-1.94,0.0627,9.38E-05,0.325,0.144,127.016,0
232640,0.504,0.68,-7.437,0.0299,0.0567,0.113,0.345,106.982,0
232640,0.631,0.879,-5.476,0.0324,0.329,0.0805,0.847,156.12,0
232640,0.435,0.666,-10.596,0.031,0.254,0.0541,0.566,176.431,0
232645,0.412,0.806,-10.991,0.042,0.0423,0.125,0.573,155.032,0
232653,0.521,0.396,-10.654,0.0468,0.828,0.1,0.398,77.046,0
232653,0.679,0.541,-5.132,0.0332,0.662,0.338,0.28,111.784,0
232653,0.757,0.864,-5.678,0.0441,0.116,0.259,0.726,128.063,0
232655,0.46,0.463,-6.798,0.0769,0.645,0.13,0.17,79.719,0
232656,0.444,0.642,-5.856,0.0309,0.0107,0.104,0.0831,156.875,0
232657,0.612,0.127,-22.07,0.0453,0.989,0.128,0.318,134.976,0
232661,0.656,0.594,-7.191,0.343,0.283,0.113,0.597,66.488,0
232661,0.869,0.825,-5.633,0.0943,0.109,0.133,0.797,120.079,0
232666,0.673,0.766,-1.485,0.403,0.179,0.0669,0.566,95.904,0
232666,0.624,0.306,-11.831,0.0318,0.634,0.0632,0.227,139.912,0
232672,0.731,0.567,-6.862,0.0376,0.779,0.0726,0.818,118.001,0
232680,0.742,0.717,-6.198,0.033,0.0028,0.0935,0.793,88.491,0
232680,0.348,0.656,-4.286,0.0388,0.0739,0.1,0.258,149.777,0
232680,0.776,0.675,-6.276,0.0785,0.00399,0.0982,0.413,203.958,0
232682,0.692,0.845,-5.928,0.0543,0.0116,0.35,0.158,123.014,0
232687,0.289,0.939,-4.135,0.341,0.0147,0.352,0.144,154.928,0
232693,0.345,0.4,-7.701,0.0317,0.523,0.103,0.0376,115.631,0
232693,0.558,0.713,-7.507,0.0393,0.16,0.129,0.447,150.092,0
232693,0.35,0.831,-8.932,0.0714,0.00378,0.111,0.821,198.275,0
232698,0.613,0.878,-5.731,0.0313,0.00777,0.168,0.902,129.991,0
232707,0.271,0.917,-6.038,0.0789,0.0113,0.819,0.182,100.051,0
232720,0.273,0.155,-12.272,0.036,0.703,0.174,0.0499,59.714,0
232720,0.531,0.958,-5.826,0.125,0.000197,0.294,0.363,107.822,0
232733,0.849,0.563,-8.471,0.0438,0.228,0.0664,0.623,117.009,0
232733,0.747,0.921,-3.851,0.0859,0.0956,0.0367,0.671,129.945,0
232733,0.659,0.934,-5.97,0.0449,0.303,0.0529,0.844,135.341,0
232745,0.629,0.802,-6.911,0.0379,0.0294,0.13,0.0786,121.996,0
232745,0.75,0.85,-5.925,0.0501,0.0451,0.559,0.877,122.04,0
232746,0.413,0.917,-5.999,0.0742,0.313,0.732,0.478,77.635,0
232757,0.465,0.952,-3.312,0.0624,0.0455,0.0804,0.502,159.054,0
232760,0.544,0.73,-6.181,0.0288,0.131,0.0908,0.622,128.775,0
232760,0.27,0.275,-10.357,0.0356,0.834,0.146,0.231,168.964,0
232762,0.63,0.528,-8.574,0.0311,0.0284,0.107,0.551,124,0
232762,0.63,0.528,-8.574,0.0311,0.0284,0.107,0.551,124,0
232771,0.723,0.715,-4.999,0.093,0.065,0.161,0.773,90.014,0
232772,0.602,0.332,-12.441,0.0943,0.307,0.252,0.258,95,0
232773,0.747,0.52,-10.523,0.0357,0.0977,0.142,0.601,92.869,0
232786,0.539,0.904,-3.146,0.07,0.0963,0.0701,0.445,120.096,0
232786,0.476,0.92,-6.287,0.0498,0.00255,0.0735,0.502,139.984,0
232786,0.311,0.665,-3.044,0.0363,0.0293,0.0576,0.492,169.749,0
232786,0.366,0.325,-13.955,0.0381,0.806,0.123,0.314,173.789,0
232800,0.539,0.791,-5.661,0.0341,0.187,0.484,0.682,80.004,0
232800,0.472,0.671,-4.649,0.029,0.0129,0.159,0.0681,82.952,0
232800,0.484,0.877,-5.434,0.0337,0.151,0.14,0.687,92.975,0
232800,0.666,0.456,-9.429,0.0262,0.617,0.127,0.276,100.008,0
232800,0.561,0.515,-6.226,0.0527,0.419,0.109,0.503,100.268,0
232800,0.573,0.769,-7.784,0.0736,0.0316,0.187,0.556,111.98,0
232800,0.753,0.514,-8.159,0.055,0.474,0.184,0.65,120.073,0
232800,0.71,0.882,-2.932,0.0595,0.00777,0.294,0.875,128.016,0
232800,0.535,0.297,-6.043,0.0665,0.653,0.118,0.0492,147.569,0
232806,0.776,0.717,-4.897,0.0836,0.115,0.327,0.828,139.995,0
232813,0.288,0.726,-6.752,0.0333,0.00056,0.359,0.603,77.521,0
232813,0.434,0.868,-3.503,0.0366,0.0199,0.162,0.366,162.969,0
232815,0.654,0.834,-4.436,0.0425,0.0172,0.089,0.904,139.377,0
232820,0.619,0.945,-1.417,0.0639,0.000118,0.161,0.34,133.015,0
232824,0.593,0.344,-8.009,0.0298,0.798,0.111,0.356,129.817,0
232826,0.881,0.834,-5.625,0.175,0.216,0.127,0.941,94.967,0
232826,0.634,0.892,-4.395,0.0519,0.0183,0.233,0.648,99.998,0
232826,0.844,0.915,-4.06,0.129,0.393,0.0847,0.872,145.997,0
232832,0.612,0.877,-4.397,0.0761,0.0142,0.251,0.778,91.966,0
232843,0.868,0.878,-3.294,0.038,0.0509,0.0857,0.899,112.987,0
232846,0.506,0.871,-4.091,0.0313,0.00499,0.127,0.382,129.98,0
232851,0.495,0.965,-2.886,0.0466,0.0688,0.359,0.928,141.983,0
232853,0.746,0.45,-8.543,0.0873,0.0407,0.172,0.336,95.998,0
232855,0.563,0.621,-7.197,0.0323,0.816,0.381,0.656,143.869,0
232859,0.24,0.275,-9.744,0.0381,0.928,0.117,0.191,176.136,0
232875,0.649,0.953,-4.117,0.0466,0.00145,0.0542,0.743,160.048,0
232878,0.413,0.112,-14.88,0.0501,0.983,0.111,0.153,137.856,0
232880,0.337,0.624,-5.63,0.0297,0.0297,0.143,0.226,92.617,0
232880,0.701,0.709,-11.241,0.0363,0.141,0.324,0.837,116.978,0
232880,0.837,0.469,-10.982,0.038,0.532,0.0989,0.635,119.973,0
232880,0.712,0.962,-1.467,0.113,0.524,0.716,0.722,134.922,0
232893,0.505,0.559,-6.727,0.0359,0.307,0.103,0.383,100.665,0
232893,0.602,0.965,-3.765,0.0789,0.00359,0.685,0.461,130.015,0
232896,0.848,0.882,-2.698,0.0481,0.689,0.0937,0.94,94.946,0
232899,0.479,0.976,-3.143,0.595,0.892,0.756,0.391,126.727,0
232906,0.606,0.799,-4.452,0.0261,0.0128,0.15,0.638,103.014,0
232906,0.346,0.769,-6.304,0.0374,0.0138,0.21,0.437,152.945,0
232906,0.727,0.714,-4.494,0.0872,0.0209,0.153,0.618,164.003,0
232909,0.806,0.444,-11.264,0.0491,0.0883,0.102,0.391,110.017,0
232924,0.49,0.756,-3.498,0.0305,0.55,0.975,0.386,82.261,0
232933,0.638,0.818,-5.524,0.0334,0.0136,0.191,0.47,97.021,0
232933,0.591,0.411,-6.597,0.0238,0.522,0.0926,0.601,105.021,0
232933,0.602,0.735,-7.152,0.0371,0.078,0.0746,0.744,139.409,0
232933,0.278,0.898,-10.636,0.0433,0.0127,0.37,0.539,199.085,0
232936,0.688,0.661,-7.161,0.0319,0.0126,0.188,0.367,99.98,0
232936,0.294,0.697,-6.029,0.128,0.0398,0.136,0.183,160.566,0
232941,0.539,0.707,-10.266,0.141,0.441,0.11,0.359,102.034,0
232941,0.787,0.344,-13.206,0.133,0.302,0.115,0.564,136.003,0
232946,0.403,0.6,-9.199,0.11,0.596,0.349,0.832,78.084,0
232950,0.567,0.988,-2.879,0.187,0.0232,0.149,0.0634,100.025,0
232960,0.447,0.573,-8.937,0.0303,0.0799,0.291,0.562,201.077,0
232966,0.813,0.876,-2.92,0.0922,0.024,0.287,0.757,98.989,0
232980,0.637,0.692,-7.99,0.065,0.018,0.187,0.157,180.013,0
232986,0.433,0.941,-5.715,0.123,0.000148,0.282,0.42,100.24,0
232986,0.701,0.902,-7.207,0.364,0.277,0.265,0.0836,139.748,0
232989,0.656,0.55,-6.589,0.0253,0.539,0.0809,0.64,92.778,0
232991,0.632,0.349,-10.289,0.0346,0.926,0.294,0.307,109.981,0
232991,0.623,0.698,-5.808,0.0271,0.0244,0.355,0.502,143.318,0
233000,0.57,0.89,-5,0.08,0.1,0.33,0.3,91,1
233000,0.88,0.56,-7,0.12,0.02,0.1,0.34,98,1
233000,0.68,0.41,-8,0.03,0.7,0.12,0.2,112,1
233000,0.71,0.88,-3,0.06,0.01,0.29,0.88,128,1
233000,0.78,0.6,-7,0.05,0,0.25,0.36,130,1
233000,0.658,0.564,-7.884,0.0364,0.00137,0.0913,0.699,130.018,0
233000,0.493,0.264,-14.717,0.0406,0.98,0.104,0.11,135.469,0
233000,0.65,0.48,-9,0.08,0.55,0.16,0.33,136,1
233000,0.73,0.7,-4,0.04,0.05,0.31,0.87,144,1
233000,0.54,0.78,-4,0.19,0.01,0.16,0.28,150,1
233000,0.61,0.86,-5,0.13,0.06,0.23,0.48,150,1
233000,0.65,0.82,-5,0.18,0.22,0.09,0.96,160,1
233000,0.695,0.702,-3.417,0.0383,0.189,0.0978,0.715,175.009,0
233009,0.67,0.674,-5.896,0.359,0.0671,0.0847,0.508,102.852,0
233010,0.456,0.364,-9.336,0.0252,0.533,0.111,0.116,73.457,0
233012,0.762,0.587,-2.862,0.0751,0.62,0.0844,0.772,101.964,0
233013,0.463,0.192,-13.229,0.0338,0.706,0.105,0.135,122.631,0
233013,0.681,0.847,-2.462,0.0869,0.0306,0.0808,0.507,167.031,0
233026,0.538,0.884,-3.251,0.031,0.000138,0.466,0.736,146.511,0
233040,0.533,0.865,-3.215,0.039,0.00101,0.894,0.235,113.364,0
233040,0.539,0.908,-8.214,0.0361,0.141,0.796,0.257,114.07,0
233040,0.584,0.73,-5.095,0.0355,0.0674,0.288,0.414,153.929,0
233042,0.391,0.667,-5.683,0.0378,0.691,0.353,0.59,72.995,0
233043,0.545,0.944,-6.114,0.0498,0.0168,0.162,0.119,138.037,0
233046,0.721,0.976,-2.326,0.11,0.0379,0.155,0.0665,128.034,0
233048,0.535,0.889,-5.547,0.0533,9.92E-05,0.329,0.327,97.493,0
233048,0.333,0.805,-4.376,0.0433,0.0856,0.285,0.175,163.969,0
233053,0.398,0.176,-8.68,0.0311,0.743,0.118,0.0691,139.941,0
233064,0.406,0.95,-6.558,0.0688,0.000574,0.278,0.34,179.961,0
233066,0.434,0.702,-4.681,0.0305,0.00346,0.232,0.15,159.94,0
233076,0.514,0.829,-6.04,0.0817,0.208,0.204,0.308,156.116,0
233078,0.556,0.571,-5.564,0.0309,0.107,0.115,0.0769,133.985,0
233079,0.571,0.954,-3.399,0.0464,0.000432,0.058,0.53,123.051,0
233079,0.161,0.483,-11.21,0.0472,0.486,0.371,0.0929,161.117,0
233092,0.524,0.962,-2.796,0.0292,2.39E-05,0.332,0.234,103.022,0
233093,0.561,0.775,-13.602,0.948,0.751,0.506,0.185,92.571,0
233093,0.517,0.895,-4.686,0.0648,0.501,0.388,0.595,152.673,0
233095,0.671,0.799,-4.433,0.0626,0.0221,0.0742,0.727,173.996,0
233097,0.674,0.878,-4.179,0.0308,0.00468,0.056,0.964,121.096,0
233103,0.543,0.981,0.836,0.049,0.0031,0.151,0.428,173.998,0
233104,0.734,0.925,-2.341,0.315,0.296,0.126,0.772,179.987,0
233107,0.674,0.666,-5.526,0.357,0.444,0.113,0.873,88.859,0
